user,role,degree_w,betweenness,community
Mariettasue,contributor,49,3.553720271697729e-08,12
GoHabsGo,contributor,13,3.537252563976075e-08,0
cnightwolf,contributor,10,3.2637827044639594e-08,1
DamaristheMuse,contributor,49,3.0828367265560636e-08,50
EI1012,contributor,49,3.0828367265560636e-08,50
Laughmore,contributor,49,3.0828367265560636e-08,50
Celtic63,contributor,49,3.0828367265560636e-08,50
KevinDibben,contributor,49,3.0828367265560636e-08,50
LatteL0v3r,contributor,49,3.0828367265560636e-08,50
1965pbr,contributor,49,3.0828367265560636e-08,50
California66,contributor,49,3.0828367265560636e-08,50
AlliBob,contributor,49,3.0828367265560636e-08,50
CafeCoffee,contributor,49,3.0828367265560636e-08,50
Foodie24,contributor,49,3.0828367265560636e-08,50
Ainur,contributor,49,2.9756584643319938e-08,3
AnnDLMFT,contributor,49,2.8837651318107152e-08,3
AngelLori5757,contributor,49,2.8837651318107152e-08,3
GVR117,contributor,36,2.8777668422284466e-08,7
Pycse,contributor,54,2.8285447746482105e-08,3
LovelyLisa,contributor,56,2.7307854710203432e-08,12
ChaiLadie,contributor,48,2.6709496509730237e-08,8
CFEMom,contributor,48,2.6709496509730237e-08,8
512theresa,contributor,36,2.6490774541007262e-08,3
DonoTharris,contributor,36,2.6490774541007262e-08,3
2fluffs,contributor,36,2.6490774541007262e-08,3
FriendofSB,contributor,36,2.6490774541007262e-08,3
AStanford9243,contributor,36,2.6490774541007262e-08,3
NenaBoBena7,contributor,26,2.5124450174465873e-08,10
Pattspastries,contributor,26,2.5124450174465873e-08,10
Coffee@am,contributor,26,2.5124450174465873e-08,10
Oslo,contributor,26,2.5124450174465873e-08,10
NCLaxMom,contributor,26,2.5124450174465873e-08,10
akgirl2468,contributor,13,2.2470448568692692e-08,50
thorpe42,contributor,13,2.2470448568692692e-08,50
psjames4,contributor,13,2.2470448568692692e-08,50
aggy10,contributor,15,2.2470448568692692e-08,50
mnitmom,contributor,15,2.2470448568692692e-08,50
katybay,contributor,15,2.2470448568692692e-08,50
john2003,contributor,15,2.2470448568692692e-08,50
DBarr14,contributor,13,2.2470448568692692e-08,50
GirlyGirlMom,contributor,13,2.2470448568692692e-08,50
Joseph08,contributor,13,2.2470448568692692e-08,50
DavidCH,contributor,15,2.2470448568692692e-08,50
Nuts4vball,contributor,15,2.2470448568692692e-08,50
MacMaxx,contributor,15,2.2470448568692692e-08,50
NSGmiami,contributor,15,2.2470448568692692e-08,50
4MyJava,contributor,15,2.2470448568692692e-08,50
Bluegill,contributor,15,2.2470448568692692e-08,50
Sprost,contributor,18,2.2366199331593087e-08,17
ScotTomBC,contributor,18,2.2366199331593087e-08,17
arielruner,contributor,18,2.2366199331593087e-08,17
SirTim,contributor,18,2.2366199331593087e-08,17
HoneyTeakiszez,contributor,18,2.2366199331593087e-08,17
TeaLoverNOLA,contributor,18,2.2366199331593087e-08,17
Citychic,contributor,18,2.2366199331593087e-08,17
lynzii21,contributor,29,2.1336460710201893e-08,37
alexbran,contributor,29,2.1336460710201893e-08,37
dorydory,contributor,29,2.1336460710201893e-08,37
empireb,contributor,29,2.1336460710201893e-08,37
mattixo,contributor,29,2.1336460710201893e-08,37
KSimon,contributor,29,2.1336460710201893e-08,37
CrazyMic,contributor,29,2.1336460710201893e-08,37
Bean76,contributor,29,2.1336460710201893e-08,37
D4rmchitown,contributor,29,2.1336460710201893e-08,37
TillieK,contributor,29,2.1336460710201893e-08,37
GreenCat,contributor,29,2.1336460710201893e-08,37
nicholasruiz,contributor,29,2.1336460710201893e-08,37
Oshi,contributor,29,2.1336460710201893e-08,37
cgmayell,contributor,29,2.1336460710201893e-08,37
Xapplimatic,contributor,29,2.1336460710201893e-08,37
It_Girl,contributor,29,2.1336460710201893e-08,37
Alystash,contributor,49,2.0395361971102748e-08,8
Karpuz,contributor,49,2.0395361971102748e-08,8
DEE60,contributor,49,2.0395361971102748e-08,8
Franniez,contributor,49,2.0395361971102748e-08,8
E_L_M,contributor,49,2.0395361971102748e-08,8
BlueMtn,contributor,49,2.0395361971102748e-08,8
Beebes,contributor,49,2.0395361971102748e-08,8
ChrissyD,contributor,49,2.0395361971102748e-08,8
Bluesky4,contributor,49,2.0395361971102748e-08,8
BradenK,contributor,49,2.0395361971102748e-08,8
30ish,contributor,46,2.0214503935479095e-08,8
Annette,contributor,48,2.0214503935479095e-08,8
cltsoxfan,contributor,77,2.0038627619774747e-08,50
PrincessRye,contributor,12,1.846620364630625e-08,20
Tree511,contributor,12,1.846620364630625e-08,20
crystal1213,contributor,12,1.846620364630625e-08,20
cuadriga72,contributor,12,1.846620364630625e-08,20
ktsmom,contributor,12,1.846620364630625e-08,20
miccidaze,contributor,12,1.846620364630625e-08,20
stien,contributor,12,1.846620364630625e-08,20
susyedw,contributor,12,1.846620364630625e-08,20
zune_supporter,contributor,12,1.846620364630625e-08,20
Chaiprof,contributor,12,1.846620364630625e-08,20
NorthCoastChai,contributor,12,1.846620364630625e-08,20
MMEckert,contributor,17,1.7685470492375905e-08,15
ShannonMJ2012,contributor,17,1.7685470492375905e-08,15
caldawg1,contributor,17,1.7685470492375905e-08,15
VioletEyes,contributor,17,1.7685470492375905e-08,15
GirlAtticus,contributor,17,1.7685470492375905e-08,15
Xepherys,contributor,17,1.7685470492375905e-08,15
awakenme,contributor,26,1.610642442346631e-08,8
jsmith62,contributor,26,1.610642442346631e-08,8
louis,contributor,26,1.610642442346631e-08,8
TDefren,contributor,26,1.610642442346631e-08,8
dryanromine,contributor,26,1.610642442346631e-08,8
birdster,contributor,26,1.610642442346631e-08,8
br1121,contributor,26,1.610642442346631e-08,8
breathe1,contributor,26,1.610642442346631e-08,8
ChaiTCarol,contributor,49,1.605190616430415e-08,3
BuckeyeShelly,contributor,49,1.605190616430415e-08,3
bgon,contributor,18,1.605190616430415e-08,50
flutterbird,contributor,18,1.605190616430415e-08,50
pdd,contributor,18,1.605190616430415e-08,50
roperojo,contributor,18,1.605190616430415e-08,50
superbecca,contributor,18,1.605190616430415e-08,50
caffinefan,contributor,18,1.605190616430415e-08,50
ShelleyAnn,contributor,18,1.605190616430415e-08,50
Emanne,contributor,18,1.605190616430415e-08,50
MrsLadyWow,contributor,18,1.605190616430415e-08,50
Katiedid01,contributor,18,1.605190616430415e-08,50
Latalover,contributor,18,1.605190616430415e-08,50
aja,contributor,47,1.5009437764616197e-08,24
nanazee4,contributor,47,1.5009437764616197e-08,24
niespos,contributor,47,1.5009437764616197e-08,24
nuts4coffee,contributor,47,1.5009437764616197e-08,24
mrsrobinsonlj,contributor,47,1.5009437764616197e-08,24
lisaatyale,contributor,47,1.5009437764616197e-08,24
misschristine,contributor,47,1.5009437764616197e-08,24
mmmcoffee4me,contributor,47,1.5009437764616197e-08,24
rosesarered,contributor,47,1.5009437764616197e-08,24
sunshine6,contributor,47,1.5009437764616197e-08,24
sco77,contributor,47,1.5009437764616197e-08,24
stoutsfour,contributor,47,1.5009437764616197e-08,24
coffeequeen4,contributor,47,1.5009437764616197e-08,24
coffeerunnr,contributor,47,1.5009437764616197e-08,24
coryj111,contributor,47,1.5009437764616197e-08,24
coffeeolot,contributor,47,1.5009437764616197e-08,24
chicagodj,contributor,47,1.5009437764616197e-08,24
catsm,contributor,47,1.5009437764616197e-08,24
hockster46,contributor,47,1.5009437764616197e-08,24
hollydog22,contributor,47,1.5009437764616197e-08,24
edbrodeur,contributor,47,1.5009437764616197e-08,24
exdelta,contributor,47,1.5009437764616197e-08,24
timeforchange,contributor,47,1.5009437764616197e-08,24
tonimariem92,contributor,47,1.5009437764616197e-08,24
Tobella,contributor,47,1.5009437764616197e-08,24
StephD11,contributor,47,1.5009437764616197e-08,24
CWTipper,contributor,47,1.5009437764616197e-08,24
DebS,contributor,47,1.5009437764616197e-08,24
EMReid,contributor,47,1.5009437764616197e-08,24
FDG,contributor,47,1.5009437764616197e-08,24
ILCoffeeMom,contributor,47,1.5009437764616197e-08,24
KariLove,contributor,47,1.5009437764616197e-08,24
Kevin1313,contributor,47,1.5009437764616197e-08,24
Morten,contributor,47,1.5009437764616197e-08,24
Pammlla,contributor,47,1.5009437764616197e-08,24
1ventiaday,contributor,47,1.5009437764616197e-08,24
Augusta34,contributor,47,1.5009437764616197e-08,24
ItalianBella,contributor,29,1.494101855210868e-08,37
GILF,contributor,29,1.494101855210868e-08,37
JKortje,contributor,29,1.494101855210868e-08,37
Ginnyusa,contributor,29,1.494101855210868e-08,37
HelloKitty,contributor,29,1.494101855210868e-08,37
BlueMountain,contributor,49,1.4860065719690397e-08,24
EllaFynoe,contributor,19,1.4818706144130252e-08,1
Emmanx85,contributor,49,1.3119899784591788e-08,2
GWSlick,contributor,49,1.3119899784591788e-08,2
1abcdefg,contributor,49,1.3119899784591788e-08,2
MTanaka,contributor,49,1.2566698984104612e-08,12
Lorsmoon,contributor,49,1.2566698984104612e-08,12
TacomaLatte,contributor,49,1.2566698984104612e-08,12
Mom2000,contributor,49,1.2566698984104612e-08,12
jrplanalp,contributor,49,1.2566698984104612e-08,12
curlyanya,contributor,49,1.2566698984104612e-08,12
DLepp,contributor,49,1.2566698984104612e-08,12
Dreamstalker,contributor,49,1.2566698984104612e-08,12
dandelion19,contributor,49,1.2566698984104612e-08,12
dancingfool,contributor,49,1.2566698984104612e-08,12
CHolly,contributor,49,1.2566698984104612e-08,12
Shell465,contributor,49,1.2566698984104612e-08,12
KindBear,contributor,49,1.2566698984104612e-08,12
bisb,contributor,49,1.2566698984104612e-08,12
PattyAnn808,contributor,49,1.2566698984104612e-08,12
AMGarza,contributor,49,1.2566698984104612e-08,12
4aganan,contributor,49,1.2566698984104612e-08,12
bowerk22,contributor,49,1.2566698984104612e-08,12
49B959C6-DD45-454E-8730-D37F44CB6CF6,contributor,49,1.2566698984104612e-08,12
chaigirl59,contributor,49,1.2566698984104612e-08,12
RadiantLin,contributor,49,1.2566698984104612e-08,12
JOI,contributor,49,1.2566698984104612e-08,12
Cory1613,contributor,49,1.2566698984104612e-08,12
SNugs,contributor,49,1.2566698984104612e-08,12
Pinchcliff,contributor,49,1.2566698984104612e-08,12
WonderMarmot,contributor,49,1.2566698984104612e-08,12
LACrew,contributor,49,1.2566698984104612e-08,12
Cindy2008,contributor,49,1.2300569190255697e-08,1
EddieB,contributor,49,1.2300569190255697e-08,1
Furie,contributor,46,1.2300569190255697e-08,1
Happytester,contributor,46,1.2300569190255697e-08,1
AlmondGirl,contributor,46,1.2300569190255697e-08,1
AndrewCA,contributor,12,1.2116671418920729e-08,1
KJNess,contributor,16,1.2116671418920729e-08,1
DrBabe,contributor,12,1.2116671418920729e-08,1
ChicagoGold,contributor,12,1.2116671418920729e-08,1
kalkoala,contributor,2,1.2079818317599733e-08,51
BlendChef,contributor,3,1.2027854192472465e-08,0
bleusmims,contributor,58,1.1835404219759075e-08,3
HollieP,contributor,51,1.1778659206550752e-08,8
Roser,contributor,60,1.131640290702378e-08,8
M0eller,contributor,47,1.1274497096426416e-08,7
QT_PIE,contributor,47,1.1274497096426416e-08,7
PINKLOMS,contributor,47,1.1274497096426416e-08,7
PikePla,contributor,47,1.1274497096426416e-08,7
NCIS2008,contributor,47,1.1274497096426416e-08,7
NYGiants,contributor,47,1.1274497096426416e-08,7
Motun,contributor,28,1.0994274418554454e-08,8
CVFGirl,contributor,28,1.0994274418554454e-08,8
Court76,contributor,28,1.0994274418554454e-08,8
J_the_P,contributor,28,1.0994274418554454e-08,8
Mycause,contributor,28,1.0994274418554454e-08,8
JenniBoo,contributor,28,1.0994274418554454e-08,8
Admiral,contributor,28,1.0994274418554454e-08,8
MokaLisa,contributor,28,1.0994274418554454e-08,8
Alaskan,contributor,28,1.0994274418554454e-08,8
dcfnosug,contributor,28,1.0994274418554454e-08,8
TooEasy,contributor,38,1.0815502002483384e-08,0
SweetiPi,contributor,63,9.721526049569914e-09,8
CupofT,contributor,47,9.553550483012327e-09,7
BuxBeans,contributor,47,9.553550483012327e-09,7
Blabby,contributor,47,9.553550483012327e-09,7
Bobbrdob,contributor,47,9.553550483012327e-09,7
1REALTOR,contributor,47,9.553550483012327e-09,7
Atabit,contributor,30,9.149258993963525e-09,12
JavaKat,contributor,49,7.940781803959207e-09,7
BellaBee,contributor,49,7.940781803959207e-09,7
EGangi,contributor,49,7.940781803959207e-09,7
GalGrand,contributor,49,7.940781803959207e-09,7
AZCoffee,contributor,49,7.940781803959207e-09,7
CandaceL,contributor,49,7.940781803959207e-09,7
Kiddon,contributor,49,7.940781803959207e-09,7
Carrol3,contributor,49,7.940781803959207e-09,7
01coffee,contributor,49,7.940781803959207e-09,7
1993,contributor,49,7.940781803959207e-09,7
BLKC,contributor,28,7.510739578464055e-09,8
offeralmondm,contributor,11,6.608445559100188e-09,47
pare10s,contributor,11,6.608445559100188e-09,47
pbaker117,contributor,11,6.608445559100188e-09,47
desertdove760,contributor,11,6.608445559100188e-09,47
expressofrap,contributor,11,6.608445559100188e-09,47
CarolL,contributor,11,6.608445559100188e-09,47
1Frapplover,contributor,11,6.608445559100188e-09,47
Burbfabulous,contributor,32,6.487843870125074e-09,37
Scholastica,contributor,32,6.487843870125074e-09,37
asjobeck,contributor,32,6.487843870125074e-09,37
Auld1957,contributor,32,6.487843870125074e-09,37
CarmenW,contributor,32,6.487843870125074e-09,37
christin0003,contributor,32,6.487843870125074e-09,37
NigelC,contributor,32,6.487843870125074e-09,37
SusyQ,contributor,32,6.487843870125074e-09,37
carolpoco,contributor,32,6.487843870125074e-09,37
MSLO,contributor,32,6.487843870125074e-09,37
DMonster2012,contributor,32,6.487843870125074e-09,37
c1nurse,contributor,32,6.487843870125074e-09,37
buckthtrend,contributor,32,6.487843870125074e-09,37
Johlerc,contributor,32,6.487843870125074e-09,37
Grande_ego,contributor,32,6.487843870125074e-09,37
Sargie,contributor,8,6.0399091587998665e-09,3
3Pueri,contributor,49,5.9703330853360715e-09,4
CLQueen,contributor,49,5.9703330853360715e-09,4
1Ristretto,contributor,49,5.9703330853360715e-09,4
Mambo50,contributor,52,5.9703330853360715e-09,4
GDY,contributor,17,5.8412901471185766e-09,41
Atsy6,contributor,17,5.8412901471185766e-09,41
Emms1130,contributor,17,5.8412901471185766e-09,41
Laurel_Uhlar,contributor,17,5.8412901471185766e-09,41
Southern_Girl,contributor,17,5.8412901471185766e-09,41
SunnySL,contributor,17,5.8412901471185766e-09,41
Blackjack21,contributor,17,5.8412901471185766e-09,41
Char09,contributor,17,5.8412901471185766e-09,41
berthabig,contributor,35,5.684620384752816e-09,42
bristow,contributor,35,5.684620384752816e-09,42
carlakor,contributor,35,5.684620384752816e-09,42
charity33,contributor,35,5.684620384752816e-09,42
coffebn,contributor,35,5.684620384752816e-09,42
djmaag,contributor,35,5.684620384752816e-09,42
dogsb,contributor,35,5.684620384752816e-09,42
evargaselliott,contributor,35,5.684620384752816e-09,42
fpalmer321,contributor,35,5.684620384752816e-09,42
freebies,contributor,35,5.684620384752816e-09,42
goodzgirl3,contributor,35,5.684620384752816e-09,42
jackieW,contributor,35,5.684620384752816e-09,42
jacobl,contributor,35,5.684620384752816e-09,42
kaseykatt,contributor,35,5.684620384752816e-09,42
kulmomma3,contributor,35,5.684620384752816e-09,42
lbatt,contributor,35,5.684620384752816e-09,42
brenda_marina,contributor,35,5.684620384752816e-09,42
blu3sky610,contributor,35,5.684620384752816e-09,42
blackhonda,contributor,35,5.684620384752816e-09,42
mslag123,contributor,35,5.684620384752816e-09,42
odietally,contributor,35,5.684620384752816e-09,42
pdommy,contributor,35,5.684620384752816e-09,42
pnccoffee,contributor,35,5.684620384752816e-09,42
poopookittles,contributor,35,5.684620384752816e-09,42
rhill639,contributor,35,5.684620384752816e-09,42
rmattich,contributor,35,5.684620384752816e-09,42
shannems,contributor,35,5.684620384752816e-09,42
andyg86,contributor,35,5.684620384752816e-09,42
audiepottie,contributor,35,5.684620384752816e-09,42
SandroK,contributor,35,5.684620384752816e-09,42
Schell79,contributor,35,5.684620384752816e-09,42
Trichick,contributor,35,5.684620384752816e-09,42
Research1,contributor,35,5.684620384752816e-09,42
Meese49,contributor,35,5.684620384752816e-09,42
LoriLynn2013,contributor,23,5.3688081411554375e-09,43
WyoPhoto,contributor,33,4.910381472820946e-09,50
dmotley,contributor,33,4.910381472820946e-09,50
hawkeye_pippi,contributor,33,4.910381472820946e-09,50
melissadiane,contributor,33,4.910381472820946e-09,50
navylicious,contributor,33,4.910381472820946e-09,50
pbgal,contributor,33,4.910381472820946e-09,50
phyllisasherer,contributor,33,4.910381472820946e-09,50
produceking,contributor,33,4.910381472820946e-09,50
shavi,contributor,33,4.910381472820946e-09,50
smrsun,contributor,33,4.910381472820946e-09,50
starcollector,contributor,33,4.910381472820946e-09,50
fourstatedrink,contributor,33,4.910381472820946e-09,50
annetex,contributor,33,4.910381472820946e-09,50
tltarleton,contributor,33,4.910381472820946e-09,50
Saphira3676,contributor,33,4.910381472820946e-09,50
Renessica,contributor,33,4.910381472820946e-09,50
Garetjax,contributor,33,4.910381472820946e-09,50
GoldStarStar,contributor,33,4.910381472820946e-09,50
Javateresa,contributor,33,4.910381472820946e-09,50
JohnRHK,contributor,33,4.910381472820946e-09,50
Lizzratt,contributor,33,4.910381472820946e-09,50
NYerr,contributor,33,4.910381472820946e-09,50
CarameLaTe,contributor,33,4.910381472820946e-09,50
Annag527,contributor,33,4.910381472820946e-09,50
Dmarks19,contributor,27,4.377332973853984e-09,3
Angiebby,contributor,27,4.377332973853984e-09,3
ErinEliz,contributor,27,4.377332973853984e-09,3
Iheardthat,contributor,27,4.377332973853984e-09,3
SeattleToMNGal,contributor,27,4.377332973853984e-09,3
AMeyer21,contributor,27,4.377332973853984e-09,3
Julia_M,contributor,28,4.217023322240411e-09,0
Burke2323,contributor,28,4.217023322240411e-09,0
JWander,contributor,28,4.217023322240411e-09,0
DrMav1,contributor,28,4.217023322240411e-09,0
NatiFan,contributor,28,4.217023322240411e-09,0
MrtyMrtn,contributor,28,4.217023322240411e-09,0
AshleyBlair,contributor,28,4.217023322240411e-09,0
Nicole88888,contributor,28,4.217023322240411e-09,0
Eas2000,contributor,28,4.217023322240411e-09,0
Ezmerelda77,contributor,28,4.217023322240411e-09,0
NickNZ,contributor,28,4.217023322240411e-09,0
daihard,contributor,33,4.217023322240411e-09,11
ViolinMahal,contributor,3,4.088553892110679e-09,3
julieC,contributor,47,3.990185285558116e-09,7
dkagan,contributor,47,3.990185285558116e-09,7
meeko,contributor,47,3.990185285558116e-09,7
corbie,contributor,47,3.990185285558116e-09,7
JamesG,contributor,47,3.990185285558116e-09,7
karenand,contributor,47,3.990185285558116e-09,7
Dromelet,contributor,47,3.990185285558116e-09,7
latte4u,contributor,47,3.990185285558116e-09,7
CH10N4O2,contributor,47,3.990185285558116e-09,7
kimkawi,contributor,47,3.990185285558116e-09,7
kmh,contributor,47,3.990185285558116e-09,7
RevMaria,contributor,47,3.990185285558116e-09,7
chopchop,contributor,47,3.990185285558116e-09,7
bravo500,contributor,47,3.990185285558116e-09,7
Vincent0001,contributor,47,3.990185285558116e-09,7
KimiF4,contributor,47,3.990185285558116e-09,7
cmlckies,contributor,47,3.990185285558116e-09,7
mocholat,contributor,47,3.990185285558116e-09,7
PepMocha,contributor,47,3.990185285558116e-09,7
mojonj,contributor,47,3.990185285558116e-09,7
buzzing,contributor,47,3.990185285558116e-09,7
UrbanOne,contributor,47,3.990185285558116e-09,7
barreuse,contributor,47,3.990185285558116e-09,7
AltaPat,contributor,47,3.990185285558116e-09,7
Pops55,contributor,47,3.990185285558116e-09,7
Teejer,contributor,47,3.990185285558116e-09,7
Paul_S,contributor,47,3.990185285558116e-09,7
organicplease,contributor,7,3.451376662171352e-09,50
suetale,contributor,7,3.451376662171352e-09,50
mattchacon77,contributor,7,3.451376662171352e-09,50
goldngirl,contributor,7,3.451376662171352e-09,50
hugsnstuff,contributor,7,3.451376662171352e-09,50
Staraholic40,contributor,45,3.355505088222149e-09,19
Jartist,contributor,45,3.355505088222149e-09,19
juboli,contributor,45,3.355505088222149e-09,19
jcwordworks,contributor,45,3.355505088222149e-09,19
MDcoffeelover,contributor,45,3.355505088222149e-09,19
lechugaS,contributor,45,3.355505088222149e-09,19
ksweet817,contributor,45,3.355505088222149e-09,19
libdogg04,contributor,45,3.355505088222149e-09,19
JennieS,contributor,45,3.355505088222149e-09,19
jhealy6,contributor,45,3.355505088222149e-09,19
Nikki_Marie,contributor,45,3.355505088222149e-09,19
Quaneisha,contributor,45,3.355505088222149e-09,19
Katielyn,contributor,45,3.355505088222149e-09,19
ParkerMan,contributor,45,3.355505088222149e-09,19
got2jelo,contributor,45,3.355505088222149e-09,19
UnkwnVeronica,contributor,45,3.355505088222149e-09,19
Musthve,contributor,45,3.355505088222149e-09,19
Kle1273,contributor,45,3.355505088222149e-09,19
Peeps2,contributor,45,3.355505088222149e-09,19
TerryNJon,contributor,45,3.355505088222149e-09,19
PrettyToni,contributor,25,2.1963306031999517e-09,9
Peanut729,contributor,25,2.1963306031999517e-09,9
eveminx333,contributor,5,1.725688331085676e-09,1
Sadiemel,contributor,14,1.725688331085676e-09,50
jackiearceo,contributor,14,1.725688331085676e-09,50
kbsmitchell,contributor,14,1.725688331085676e-09,50
lokigirl,contributor,14,1.725688331085676e-09,50
n_sanchez,contributor,14,1.725688331085676e-09,50
pog1998,contributor,14,1.725688331085676e-09,50
rach2674,contributor,14,1.725688331085676e-09,50
white1dove,contributor,14,1.725688331085676e-09,50
Sheena9903,contributor,5,1.725688331085676e-09,1
Monzstar,contributor,14,1.725688331085676e-09,50
Gatornut,contributor,14,1.725688331085676e-09,50
E7D68ACE-2D52-44BC-97CF-FF6BC3C82CE7,contributor,14,1.725688331085676e-09,50
LindaAnna,contributor,5,1.725688331085676e-09,1
kafn8td,contributor,17,1.610642442346631e-09,7
ellem,contributor,17,1.610642442346631e-09,7
maryjenn,contributor,17,1.610642442346631e-09,7
jpsm,contributor,17,1.610642442346631e-09,7
diego_avila,contributor,17,1.610642442346631e-09,7
kmitch26,contributor,17,1.610642442346631e-09,7
kootie,contributor,17,1.610642442346631e-09,7
lipplounge,contributor,17,1.610642442346631e-09,7
Oldie1,contributor,17,1.610642442346631e-09,7
beachloverrx12,contributor,17,1.610642442346631e-09,7
atechtrainer,contributor,47,1.3538082879549137e-09,3
Roxy21,contributor,47,1.3538082879549137e-09,3
Buxbabe74,contributor,47,1.3538082879549137e-09,3
Lijomi,contributor,47,1.3538082879549137e-09,3
eween49,contributor,47,1.3538082879549137e-09,3
dysan97voices,contributor,47,1.3538082879549137e-09,3
Lovejmc3,contributor,47,1.3538082879549137e-09,3
Emzy,contributor,47,1.3538082879549137e-09,3
charlatte9300,contributor,47,1.3538082879549137e-09,3
Ann622,contributor,47,1.3538082879549137e-09,3
CareyDD,contributor,47,1.3538082879549137e-09,3
asldogs,contributor,47,1.3538082879549137e-09,3
Music_Mom_Most,contributor,47,1.3538082879549137e-09,3
acr828,contributor,47,1.3538082879549137e-09,3
BaristaDays,contributor,47,1.3538082879549137e-09,3
4Energy2,contributor,47,1.3538082879549137e-09,3
dhenderson2418,contributor,47,1.3538082879549137e-09,3
cafecutie,contributor,47,1.3538082879549137e-09,3
bryantsmac,contributor,47,1.3538082879549137e-09,3
dianaxx,contributor,47,1.3538082879549137e-09,3
PaigeisPaige,contributor,47,1.3538082879549137e-09,3
caledonian1745,contributor,47,1.3538082879549137e-09,3
BanAna91,contributor,47,1.3538082879549137e-09,3
gGolden,contributor,47,1.3538082879549137e-09,3
Xepol,contributor,33,1.331288869588399e-09,8
llfltttt,contributor,33,1.331288869588399e-09,8
luvcofe,contributor,33,1.331288869588399e-09,8
mofodoug,contributor,33,1.331288869588399e-09,8
psimac,contributor,33,1.331288869588399e-09,8
rqdragon,contributor,33,1.331288869588399e-09,8
subtom,contributor,33,1.331288869588399e-09,8
latte34,contributor,33,1.331288869588399e-09,8
brevlatt,contributor,33,1.331288869588399e-09,8
coffeet,contributor,33,1.331288869588399e-09,8
dominick,contributor,33,1.331288869588399e-09,8
fishhead,contributor,33,1.331288869588399e-09,8
heidster,contributor,33,1.331288869588399e-09,8
Riehlka,contributor,33,1.331288869588399e-09,8
TaeBuff,contributor,33,1.331288869588399e-09,8
Dessy,contributor,33,1.331288869588399e-09,8
Mokalat8,contributor,33,1.331288869588399e-09,8
Maxi,contributor,33,1.331288869588399e-09,8
Macrules,contributor,33,1.331288869588399e-09,8
LucyGirl,contributor,33,1.331288869588399e-09,8
LoriJoe,contributor,33,1.331288869588399e-09,8
LtDragon,contributor,33,1.331288869588399e-09,8
Aki0916,contributor,33,1.331288869588399e-09,8
bprobasc,contributor,17,1.2747388056819426e-09,37
comet1982,contributor,17,1.2747388056819426e-09,37
cameronshero,contributor,17,1.2747388056819426e-09,37
cmcgill81,contributor,17,1.2747388056819426e-09,37
jennyn,contributor,17,1.2747388056819426e-09,37
minikmom,contributor,17,1.2747388056819426e-09,37
sabiopapa,contributor,17,1.2747388056819426e-09,37
snwbrdgrl,contributor,17,1.2747388056819426e-09,37
tesseract,contributor,17,1.2747388056819426e-09,37
vlatte26,contributor,17,1.2747388056819426e-09,37
SeattleSiiri,contributor,17,1.2747388056819426e-09,37
Arndmcustomer,contributor,17,1.2747388056819426e-09,37
Ignaz,contributor,17,1.2747388056819426e-09,37
Mandy86,contributor,17,1.2747388056819426e-09,37
48040AFB-13CC-4D0A-A61F-936C5C0563EF,contributor,41,1.2378963612711704e-09,1
1439312,contributor,41,1.2378963612711704e-09,1
FlamingoTrigge,contributor,41,1.2378963612711704e-09,1
DaveGA,contributor,47,1.2291744954750604e-09,50
JavaJoyGal,contributor,47,1.2291744954750604e-09,50
DDay,contributor,47,1.2291744954750604e-09,50
GoldRiver,contributor,47,1.2291744954750604e-09,50
JLManners,contributor,47,1.2291744954750604e-09,50
JLCASH2,contributor,47,1.2291744954750604e-09,50
XpressoChic,contributor,49,1.0253641976193278e-09,12
scorpizious,contributor,49,1.0253641976193278e-09,12
shobielala1,contributor,49,1.0253641976193278e-09,12
skicoffee,contributor,49,1.0253641976193278e-09,12
taylor10tay,contributor,49,1.0253641976193278e-09,12
tesbian,contributor,49,1.0253641976193278e-09,12
tigger227,contributor,49,1.0253641976193278e-09,12
ucabears8,contributor,49,1.0253641976193278e-09,12
sbk101,contributor,49,1.0253641976193278e-09,12
rose9048,contributor,49,1.0253641976193278e-09,12
acoffee83,contributor,49,1.0253641976193278e-09,12
andrea64,contributor,49,1.0253641976193278e-09,12
brvheart2005,contributor,49,1.0253641976193278e-09,12
cafeendragon,contributor,49,1.0253641976193278e-09,12
caffinehigh20,contributor,49,1.0253641976193278e-09,12
cakeforlove,contributor,49,1.0253641976193278e-09,12
caranjeff,contributor,49,1.0253641976193278e-09,12
lanahe0319,contributor,49,1.0253641976193278e-09,12
lauraruiz,contributor,49,1.0253641976193278e-09,12
lblair,contributor,49,1.0253641976193278e-09,12
lizlove,contributor,49,1.0253641976193278e-09,12
lyndamouse,contributor,49,1.0253641976193278e-09,12
pookiiz,contributor,49,1.0253641976193278e-09,12
coffee03,contributor,49,1.0253641976193278e-09,12
dandannyc1,contributor,49,1.0253641976193278e-09,12
honeymm,contributor,49,1.0253641976193278e-09,12
jonluc518,contributor,49,1.0253641976193278e-09,12
SwissKoffeeNut,contributor,49,1.0253641976193278e-09,12
Tallone,contributor,49,1.0253641976193278e-09,12
Absterish,contributor,49,1.0253641976193278e-09,12
JessicaBradley,contributor,49,1.0253641976193278e-09,12
Blantz21,contributor,49,1.0253641976193278e-09,12
Bigslim41,contributor,49,1.0253641976193278e-09,12
AZKaren,contributor,49,1.0253641976193278e-09,12
1greenbean,contributor,49,1.0253641976193278e-09,12
HateNewFrapps,contributor,48,7.793431172644989e-10,1
